Date,Symbol,Open,High,Low,Close,Volume,Mcap
1995-12-22,RELIANCE,10.7214422657114,10.9202671340192,10.4068459550978,10.4722819877054,14481950.0,95779.9373061
1995-12-26,RELIANCE,10.374127938794,10.3942621026733,10.1476185951522,10.2256384801844,10352050.0,93524.1252763
1995-12-27,RELIANCE,10.3690943978242,10.6585230035887,10.3690943978242,10.595603741466,8710700.0,96907.843321
1995-12-28,RELIANCE,10.6207714463151,10.6711068560132,10.34644346346,10.4345304304318,9567200.0,95434.6599546
1995-12-29,RELIANCE,10.3690943978242,10.4143962665525,10.2457726440636,10.3011415947316,7521800.0,94214.6799793
1996-01-01,RELIANCE,10.318758988126,10.374127938794,10.2508061850335,10.3565105453996,3717450.0,94721.0867615
1996-01-02,RELIANCE,10.3313428405505,10.3816782502487,10.2004707753353,10.2759738898826,6024650.0,93984.4950783
1996-01-04,RELIANCE,10.2558397260033,10.2885577423071,10.1199341198182,10.2583564964882,7744000.0,93823.3656476
1996-01-09,RELIANCE,9.49074149859101,9.66439866204972,9.17362841749251,9.49829181004574,13880150.0,86871.7816374
1996-01-10,RELIANCE,9.31205079416249,9.53604336731937,9.21137997476614,9.25416507300959,9875700.0,84638.9880977
1996-01-11,RELIANCE,9.16104456506796,9.58889554750245,9.14846071264342,9.5435936787741,14625600.0,87286.1144592
1996-01-12,RELIANCE,9.61406325235154,9.6870495964139,9.38000359725502,9.44292285937774,13377500.0,86365.3748552
1996-01-15,RELIANCE,9.41523838404375,9.46305702325702,9.29191663028322,9.3447688104663,7139950.0,85467.6537413
1996-01-16,RELIANCE,9.31205079416249,9.41272161355884,9.28184954834358,9.36238620386066,7756400.0,85628.783172
1996-01-17,RELIANCE,9.31205079416249,9.32463464658703,8.91188428706199,8.98990417209416,10697700.0,82222.0466372
1996-01-18,RELIANCE,8.76087805796747,8.90433397560727,8.64762338614657,8.7407438940882,13478000.0,79943.2161173
1996-01-19,RELIANCE,8.61993891081257,8.72816004166365,8.52933517335586,8.58722089450876,11586900.0,78539.0882212
1996-01-22,RELIANCE,8.61490536984276,8.84644825445436,8.60735505838803,8.73319358263347,12089550.0,79874.160647
1996-01-23,RELIANCE,8.76339482845237,8.80114638572601,7.90265932261357,8.36322832135188,12671700.0,76490.4426023
1996-01-24,RELIANCE,8.29024197728952,8.3405773869877,7.95299473231175,8.07631648607228,12538400.0,73866.3347309
1996-01-25,RELIANCE,8.05869909267791,8.09393387946664,7.68873383139632,7.73655247060959,12883650.0,70758.8385674
1996-01-29,RELIANCE,7.70131768382087,8.41859727201987,7.6534990446076,8.34561092795752,23310600.0,76329.3131716
1996-01-30,RELIANCE,8.60735505838803,9.51339243295519,8.48151653414259,9.09560853246033,37914350.0,83188.8232214
1996-01-31,RELIANCE,9.01003833597343,9.34980235143612,8.67027432051075,8.89678366415254,26118950.0,81370.3625035
1996-02-02,RELIANCE,9.50080858053065,10.3690943978242,9.50080858053065,10.2583564964882,29231000.0,93823.3656476
1996-02-12,RELIANCE,11.6274796402786,11.8288212790713,11.0234547239005,11.1820112644497,34689050.0,102271.1515143
1996-02-13,RELIANCE,11.0737901335986,12.2893902778096,10.9781528551721,11.8539889839204,36382650.0,108417.088371
1996-02-14,RELIANCE,12.1560014421094,12.3296586055681,11.7709355579184,11.8615392953751,22223700.0,108486.1438413
1996-02-15,RELIANCE,11.5771442305804,11.9546598033167,11.476473411184,11.6727815090069,24961300.0,106759.7570838
1996-02-16,RELIANCE,11.476473411184,11.5897280830049,11.3783193622726,11.4664063292444,17696100.0,104872.2408956
1996-02-19,RELIANCE,11.6778150499767,11.8388883610109,11.5142249684577,11.5821777715502,18502450.0,105931.0914402
1996-02-20,RELIANCE,11.5771442305804,11.6249628697937,10.8221130851078,10.9706025437174,22818950.0,100337.5983459
1996-02-22,RELIANCE,11.2247963626932,11.6274796402786,11.1266423137817,11.5494597552464,21905900.0,105631.8510689
1996-02-23,RELIANCE,11.5268088208822,11.5519765257313,11.2348634446328,11.4261380014859,19497250.0,104503.945054
1996-02-26,RELIANCE,11.5519765257313,11.7910697217976,11.3783193622726,11.451305706335,19456750.0,104734.129955
1996-02-27,RELIANCE,11.5167417389426,11.5771442305804,11.1266423137817,11.3204336411197,19368600.0,103537.1684698
1996-02-28,RELIANCE,11.5393926733068,11.6677479680371,11.3506348869386,11.3758025917877,15274700.0,104043.575252
1996-02-29,RELIANCE,11.2751317723913,11.3154001001499,10.595603741466,10.6635565445585,24917100.0,97529.3425537
1996-03-01,RELIANCE,10.7466099705605,10.8825155767456,10.4974496925545,10.7239590361963,25819450.0,98081.7863161
1996-03-04,RELIANCE,10.7717776754096,10.8221130851078,10.4898993810998,10.6132211348603,24042700.0,97068.9727517
1996-03-06,RELIANCE,10.7969453802587,11.063723051659,10.7013081018321,10.9907367075966,19417300.0,100521.7462667
1996-03-07,RELIANCE,11.1442597071761,11.3380510345141,11.036038576325,11.0888907565081,30505050.0,101419.4673806
1996-03-08,RELIANCE,10.9479516093532,11.0737901335986,10.8095292326832,11.0310050353552,23093700.0,100890.0421083
1996-03-11,RELIANCE,10.8724484948059,11.0989578384477,10.8296633965625,11.0662398221439,22531900.0,101212.3009697
1996-03-12,RELIANCE,11.0486224287495,11.9798275081658,10.9982870190514,11.6350299517333,28669950.0,106414.4797323
1996-03-13,RELIANCE,11.3254671820895,11.4890572636086,11.1870448054195,11.4362050834255,20626200.0,104596.0190144
1996-03-14,RELIANCE,11.4261380014859,11.5469429847615,11.3506348869386,11.4336883129406,21336550.0,104573.0005243
1996-03-15,RELIANCE,11.3732858213028,11.4085206080915,10.9731193142023,11.0586895106892,22223150.0,101143.2454994
1996-03-18,RELIANCE,10.9454348388683,10.9731193142023,10.5150670859489,10.5553354137074,23825350.0,96539.5474794
1996-03-19,RELIANCE,10.5201006269187,10.7113751837718,9.68956636689881,9.90600862860096,37034500.0,90600.7770336
1996-03-21,RELIANCE,10.318758988126,10.7264758066812,10.318758988126,10.6157379053452,23937450.0,97091.9912418
1996-03-22,RELIANCE,10.4169130370374,10.4169130370374,9.99157882508786,10.1853701524258,24093300.0,93155.8294347
1996-03-25,RELIANCE,10.3162422176411,10.374127938794,9.97899497266332,10.124967660788,16322250.0,92603.3856723
1996-03-26,RELIANCE,10.0670819396351,10.2684235784278,9.73990177659698,10.0595316281804,19007600.0,92004.9049297
1996-03-27,RELIANCE,10.4194298075224,10.567919266132,10.3716111683091,10.4169130370374,13468250.0,95273.5305239
1996-03-28,RELIANCE,10.4445975123714,10.6056708234056,10.4093627255827,10.5528186432225,12832000.0,96516.5289893
1996-03-29,RELIANCE,10.540234790798,10.6081875938905,10.3791614797638,10.4118794960676,11637700.0,95227.4935437
1996-04-01,RELIANCE,10.457181364796,10.5452683317678,10.3690943978242,10.5100335449791,8836850.0,96125.2146576
1996-04-02,RELIANCE,10.5326844793432,10.6711068560132,10.4320136599469,10.5377180203131,13118200.0,96378.4180487
1996-04-03,RELIANCE,10.7742944458945,10.8925826586852,10.6006372824358,10.6258049872849,10604950.0,97184.0652022
1996-04-04,RELIANCE,10.5201006269187,10.5352012498282,10.3892285617034,10.4999664630394,8634450.0,96033.1406972
1996-04-08,RELIANCE,10.6333552987396,10.731509347651,10.5654024956471,10.676140396983,8144200.0,97644.4350042
1996-04-09,RELIANCE,10.8095292326832,10.9328509864437,10.6333552987396,10.6887242494076,11431550.0,97759.5274547
1996-04-10,RELIANCE,10.8221130851078,10.869931724321,10.6409056101943,10.6836907084378,10179050.0,97713.4904745
1996-04-11,RELIANCE,10.5830198890414,10.6459391511641,10.512550315464,10.5729528071018,7729150.0,96700.6769101
1996-04-12,RELIANCE,10.5729528071018,10.9479516093532,10.5251341678885,10.8623814128663,12178600.0,99347.8032716
1996-04-15,RELIANCE,11.0737901335986,11.3632187393631,11.0511391992345,11.1417429366912,17016500.0,101902.8556727
1996-04-16,RELIANCE,11.174460952995,11.312883329665,11.0737901335986,11.1669106415403,13886250.0,102133.0405737
1996-04-17,RELIANCE,11.476473411184,11.7659020169485,11.368252280333,11.642580263188,14638550.0,106483.5352026
1996-04-18,RELIANCE,12.0049952130149,12.3447592284776,11.9118747050733,12.2818399663548,24500850.0,112330.231688
1996-04-19,RELIANCE,12.3825107857512,12.609020129393,12.2591890319907,12.359859851387,23490050.0,113043.8048811
1996-04-22,RELIANCE,12.4831816051476,12.5083493099966,11.9043243936185,11.9672436557413,20631250.0,109452.9204255
1996-04-23,RELIANCE,11.8565057544053,12.0175790654394,11.7029827548258,11.8867070002242,20359900.0,108716.3287423
1996-04-24,RELIANCE,12.4378797364192,12.9915692430991,12.3925778676908,12.8506300959442,19097550.0,117532.4104506
1996-04-25,RELIANCE,12.9362002924311,13.2130450457711,11.9798275081658,12.196269769868,22143750.0,111547.6030246
1996-04-26,RELIANCE,12.1811691469585,12.4554971298136,11.8791566887694,12.304490900719,22583350.0,112537.3980989
1996-04-29,RELIANCE,12.1811691469585,12.2440884090812,11.9672436557413,12.2038200813227,15034000.0,111616.6584949
1996-04-30,RELIANCE,12.1811691469585,12.5838524245439,12.1056660324112,12.3145579826587,15329500.0,112629.4720593
1996-05-01,RELIANCE,13.4395543894129,13.5855270775376,13.3011320127429,13.3917357501996,17689800.0,122481.3858221
1996-05-02,RELIANCE,13.2885481603184,13.4697556352318,13.0872065215257,13.4018028321393,18100300.0,122573.4597825
1996-05-03,RELIANCE,13.2860313898335,13.3640512748656,13.0368711118275,13.0972736034653,17620450.0,119788.2224804
1996-05-06,RELIANCE,12.7851940633366,12.8556636369141,12.2969405892643,12.3623766218719,21102750.0,113066.8233712
1996-05-07,RELIANCE,12.3447592284776,12.6065033589081,12.2969405892643,12.5133828509665,19587000.0,114447.9327772
1996-05-08,RELIANCE,12.2818399663548,12.7600263584875,12.1308337372603,12.581335654059,28050450.0,115069.4320099
1996-05-09,RELIANCE,12.3447592284776,12.6039865884232,12.2063368518076,12.2742896549001,21757350.0,112261.1762177
1996-05-10,RELIANCE,11.9798275081658,12.2138871632623,11.9068411641034,12.1459343601698,21646350.0,111087.2332226
1996-05-13,RELIANCE,12.3070076712039,12.4781480641777,12.2365380976265,12.4026449496305,14223050.0,113435.1192128
1996-05-14,RELIANCE,12.3825107857512,12.830495932065,12.3195915236285,12.747442506063,23243250.0,116588.6523565
1996-05-15,RELIANCE,12.5461008672703,12.885864882733,12.2843567368398,12.775126981397,32748350.0,116841.8557476
1996-05-16,RELIANCE,12.9236164400066,13.1123742263747,12.7625431289724,12.8481133254593,24583100.0,117509.3919605
1996-05-17,RELIANCE,12.5838524245439,12.7348586536384,12.5234499329061,12.5939195064835,20182550.0,115184.5244604
1996-05-20,RELIANCE,12.4328461954494,12.4529803593286,12.1610349830792,12.1987865403529,11643300.0,111570.6215147
1996-05-21,RELIANCE,12.1258001962905,12.2818399663548,12.0553306227131,12.1560014421094,16289200.0,111179.307183
1996-05-22,RELIANCE,12.2818399663548,12.3422424579927,12.1836859174434,12.221437474717,11401300.0,111777.7879256
1996-05-23,RELIANCE,12.1409008192,12.1912362288981,12.0603641636829,12.1207666553207,10521250.0,110857.0483216
1996-05-24,RELIANCE,12.2365380976265,12.2717728844152,12.1711020650189,12.2340213271416,8453750.0,111892.8803761
1996-05-27,RELIANCE,12.1308337372603,12.1308337372603,11.8539889839204,11.8741231477996,13776550.0,108601.2362918
1996-05-28,RELIANCE,11.6274796402786,11.6274796402786,11.3531516574235,11.4890572636086,19477700.0,105079.4073065
1996-05-29,RELIANCE,11.7306672301598,12.3070076712039,11.7306672301598,12.1434175896849,18374350.0,111064.2147325
1996-05-30,RELIANCE,12.2315045566567,12.2667393434454,11.8439219019807,11.9219417870129,18854900.0,109038.5876037
1996-05-31,RELIANCE,12.0930821799867,12.1056660324112,11.8841902297393,11.9974449015602,15921750.0,109729.1423067
1996-06-03,RELIANCE,12.2315045566567,12.4076784906003,12.1560014421094,12.3648933923568,17457450.0,113089.8418613
1996-06-04,RELIANCE,12.581335654059,12.6568387686063,11.9672436557413,12.1887194584132,25677700.0,111478.5475543
1996-06-05,RELIANCE,12.332175376053,12.332175376053,12.00247844253,12.1106995733811,11917700.0,110764.9743612
1996-06-06,RELIANCE,12.2793231958699,12.5335170148457,12.2315045566567,12.3095244416888,11819100.0,112583.4350791
1996-06-07,RELIANCE,12.1358672782301,12.3573430809021,12.1182498848358,12.2994573597492,7996100.0,112491.3611187
1996-06-10,RELIANCE,12.2566722615058,12.3070076712039,12.1308337372603,12.1887194584132,6481300.0,111478.5475543
1996-06-11,RELIANCE,12.1308337372603,12.2063368518076,12.0251293768942,12.0930821799867,8772050.0,110603.8449305
1996-06-12,RELIANCE,12.2818399663548,12.4051617201154,12.1862026879283,12.276806425385,7153300.0,112284.1947078
1996-06-13,RELIANCE,12.2566722615058,12.3246250645983,12.1887194584132,12.2289877861718,4175350.0,111846.8433959
1996-06-14,RELIANCE,12.2818399663548,12.3825107857512,12.2415716385963,12.3573430809021,4379700.0,113020.786391
1996-06-17,RELIANCE,12.3950946381757,12.3950946381757,12.1585182125943,12.1887194584132,3850350.0,111478.5475543
1996-06-18,RELIANCE,12.1308337372603,12.1308337372603,11.7331840006447,11.8766399182845,6824650.0,108624.2547819
1996-06-19,RELIANCE,11.8791566887694,11.9294920984676,11.4286547719708,11.5217752799124,8541550.0,105378.6476778
1996-06-20,RELIANCE,11.4261380014859,11.5897280830049,11.3002994772404,11.5393926733068,10162650.0,105539.7771085
1996-06-21,RELIANCE,11.4714398702142,11.5469429847615,11.1543267891157,11.2197628217233,12605400.0,102616.4288658
1996-06-24,RELIANCE,11.1291590842666,11.2247963626932,10.952985150323,11.1241255432968,10982100.0,101741.726242
1996-06-25,RELIANCE,11.174460952995,11.2247963626932,10.6711068560132,10.8900658882003,12467500.0,99601.0066627
1996-06-26,RELIANCE,10.9580186912928,10.9580186912928,10.6283217577698,10.6811739379529,10572500.0,97690.4719844
1996-06-27,RELIANCE,10.5830198890414,10.9731193142023,10.4521478238262,10.8724484948059,19236750.0,99439.877232
1996-06-28,RELIANCE,10.9731193142023,11.1618771005704,10.6484559216491,10.7516435115303,27115550.0,98334.9897072
1996-07-01,RELIANCE,10.6232882168,10.9580186912928,10.3942621026733,10.5075167744942,19761700.0,96102.1961675
1996-07-02,RELIANCE,10.5150670859489,10.6157379053452,10.2180881687296,10.2860409718222,20282100.0,94076.5690387
1996-07-03,RELIANCE,10.1425850541824,10.1652359885466,9.4882247281061,9.59644585895718,23045600.0,87769.5027513
1996-07-04,RELIANCE,9.42530546598338,9.85567321890279,9.27178246640395,9.56121107216846,28804350.0,87447.2438899
1996-07-05,RELIANCE,9.65181480962517,9.73990177659698,9.28939985979831,9.41775515452866,21253550.0,86135.1899542
1996-07-08,RELIANCE,9.61154648186663,10.4194298075224,9.39007067919466,9.49074149859101,12419900.0,86802.7261671
1996-07-09,RELIANCE,9.41523838404375,10.4194298075224,8.65769046808621,9.02513895888289,19345150.0,82544.3054986
1996-07-10,RELIANCE,8.70802587778438,9.0578569751867,8.66272400905602,8.87161595930345,17136250.0,81140.1776025
1996-07-11,RELIANCE,8.98487063112435,9.18621226991705,8.83638117251473,8.89426689366763,16360750.0,81347.3440134
1996-07-12,RELIANCE,8.83386440202982,8.856515336394,8.4840333046275,8.56205318965967,24598550.0,78308.9033202
1996-07-15,RELIANCE,8.50668423899168,9.46305702325702,8.36071155086697,9.03772281130743,51729750.0,82659.3979491
1996-07-16,RELIANCE,10.0670819396351,10.9303342159588,10.0670819396351,10.9152335930494,30655050.0,99831.1915637
1996-07-17,RELIANCE,10.5201006269187,11.5268088208822,10.3489602339449,11.1090249203874,39825300.0,101603.6153014
1996-07-18,RELIANCE,11.2726150019064,11.6652311975522,11.2726150019064,11.6450970336729,30297400.0,106506.5536927
1996-07-19,RELIANCE,11.7508013940391,12.2289877861718,11.7508013940391,12.221437474717,14051100.0,111777.7879256
1996-07-22,RELIANCE,11.8288212790713,12.4680809822381,11.2952659362706,12.0402299998036,14482250.0,110120.4566384
1996-07-23,RELIANCE,12.4831816051476,12.6442549161817,11.8967740821638,12.1434175896849,17423200.0,111064.2147325
1996-07-24,RELIANCE,11.8313380495562,11.8313380495562,10.9303342159588,10.9605354617777,15986900.0,100245.5243855
1996-07-25,RELIANCE,10.8623814128663,11.0234547239005,10.4143962665525,10.4672484467356,21194100.0,95733.9003259
1996-07-26,RELIANCE,10.4194298075224,10.6409056101943,10.1878869229107,10.4722819877054,19068250.0,95779.9373061
1996-07-29,RELIANCE,10.6132211348603,10.9857031666268,10.5503018727376,10.6811739379529,15793800.0,97690.4719844
1996-07-30,RELIANCE,10.5251341678885,10.5704360366169,10.1476185951522,10.3992956436431,14707450.0,95112.4010932
1996-07-31,RELIANCE,10.4697652172205,10.9102000520796,9.95634403829914,10.7617105934699,14981550.0,98427.0636676
1996-08-01,RELIANCE,10.9706025437174,11.0737901335986,10.4999664630394,10.5654024956471,20484200.0,96631.6214398
1996-08-02,RELIANCE,10.5301677088583,10.6434223806792,10.3439266929751,10.4219465780073,12995400.0,95319.5675041
1996-08-05,RELIANCE,10.3992956436431,10.4647316762507,10.2206049392146,10.2608732669731,8193850.0,93846.3841377
1996-08-06,RELIANCE,10.2180881687296,10.5452683317678,10.124967660788,10.3665776273393,11806600.0,94813.1607219
1996-08-07,RELIANCE,10.4068459550978,10.6459391511641,10.3439266929751,10.5981205119509,10921150.0,96930.8618111
1996-08-08,RELIANCE,10.6660733150434,10.731509347651,10.3439266929751,10.3917453321884,10247300.0,95043.3456229
1996-08-09,RELIANCE,10.4093627255827,10.540234790798,10.318758988126,10.4747987581903,8497250.0,95802.9557962
1996-08-12,RELIANCE,10.5201006269187,10.5981205119509,10.4244633484922,10.4722819877054,6904900.0,95779.9373061
1996-08-13,RELIANCE,10.4445975123714,10.6182546758301,10.4093627255827,10.5326844793432,7013400.0,96332.3810685
1996-08-14,RELIANCE,10.3514770044298,10.5452683317678,10.3514770044298,10.3892285617034,6141850.0,95020.3271328
1996-08-16,RELIANCE,10.3942621026733,10.4647316762507,10.2961080537618,10.3892285617034,5397550.0,95020.3271328
1996-08-19,RELIANCE,10.3439266929751,10.3690943978242,9.87077384181224,9.92865956296514,8030600.0,90807.9434445
1996-08-20,RELIANCE,9.82798874356879,10.2432558735787,9.77261979290079,10.0368806938162,12571550.0,91797.7385188
1996-08-21,RELIANCE,10.3086919061864,10.540234790798,10.2432558735787,10.540234790798,11025750.0,96401.4365388
1996-08-22,RELIANCE,10.8724484948059,10.9454348388683,10.5528186432225,10.6157379053452,16770050.0,97091.9912418
1996-08-23,RELIANCE,10.6207714463151,10.8598646423814,10.5704360366169,10.7440932000756,12502400.0,98265.9342369
1996-08-26,RELIANCE,10.6459391511641,10.7415764295907,10.4898993810998,10.5326844793432,9975250.0,96332.3810685
1996-08-27,RELIANCE,10.5201006269187,10.5830198890414,10.3690943978242,10.4471142828563,10775300.0,95549.7524051
1996-08-28,RELIANCE,10.4697652172205,10.759193822985,10.4697652172205,10.7390596591058,6137300.0,98219.8972567
1996-08-29,RELIANCE,10.7692609049247,10.7944286097738,10.6157379053452,10.6383888397094,6219600.0,97299.1576527
1996-08-30,RELIANCE,10.6258049872849,10.6811739379529,10.5754695775867,10.6484559216491,4365550.0,97391.2316131
1996-09-02,RELIANCE,10.676140396983,10.7440932000756,10.6258049872849,10.706341642802,4216750.0,97920.6568854
1996-09-03,RELIANCE,10.7440932000756,10.8170795441379,10.374127938794,10.4370472009167,9857900.0,95457.6784447
1996-09-04,RELIANCE,10.3816782502487,10.4747987581903,10.3237925290958,10.4496310533413,4844150.0,95572.7708952
1996-09-05,RELIANCE,10.4924161515847,10.6333552987396,10.4924161515847,10.6056708234056,5124350.0,96999.9172814
1996-09-06,RELIANCE,10.6484559216491,10.6635565445585,10.4747987581903,10.5175838564338,3993450.0,96194.2701279
1996-09-09,RELIANCE,10.5150670859489,10.5201006269187,10.3942621026733,10.4370472009167,3857850.0,95457.6784447
1996-09-10,RELIANCE,10.4269801189771,10.4269801189771,10.2810074308524,10.3439266929751,5161700.0,94605.994311
1996-09-11,RELIANCE,10.3237925290958,10.4647316762507,10.1727863000013,10.2331887916391,4453100.0,93593.1807466
1996-09-12,RELIANCE,10.1677527590315,10.2281552506693,9.99157882508786,10.1576856770918,9699950.0,92902.6260436
1996-09-13,RELIANCE,10.2155713982447,10.235705562124,10.0444310052709,10.06959871012,6495950.0,92096.9788901
1996-09-16,RELIANCE,10.0192633004219,10.0192633004219,9.63419741623081,9.70970053077808,7469400.0,88805.3348058
1996-09-17,RELIANCE,9.7172508422328,9.96641112023877,9.70466698980826,9.85567321890279,6327950.0,90140.4072316
1996-09-18,RELIANCE,9.81540489114424,10.4445975123714,9.8028210387197,10.3363763815204,7278000.0,94536.9388407
1996-09-19,RELIANCE,10.3665776273393,10.4471142828563,9.91607571054059,9.96389434975386,8776600.0,91130.2023059
1996-09-20,RELIANCE,9.9462769563595,10.1149005788484,9.86574030084242,9.90852539908587,5679200.0,90623.7955237
1996-09-23,RELIANCE,9.86825707132733,9.91607571054059,9.67194897350444,9.78017010435552,5822600.0,89449.8525286
1996-09-24,RELIANCE,9.81540489114424,9.96137757926895,9.79023718629516,9.85567321890279,4716950.0,90140.4072316
1996-09-25,RELIANCE,9.96137757926895,10.1174173493333,9.89090800569151,9.92614279248023,5289550.0,90784.9249544
1996-09-26,RELIANCE,9.87580738278205,9.91104216957078,9.68956636689881,9.77010302241588,4696850.0,89357.7785682
1996-09-27,RELIANCE,9.76255271096116,9.76255271096116,9.42027192501357,9.47060733471174,9216800.0,86618.5782463
1996-09-30,RELIANCE,9.41272161355884,9.6593651210799,9.33218495804176,9.61658002283645,8880950.0,87953.6506721
1996-10-01,RELIANCE,9.66439866204972,9.70718376029317,9.49074149859101,9.59141231798736,6648800.0,87723.4657711
1996-10-03,RELIANCE,9.68956636689881,9.81037135017443,9.47815764616647,9.54862721974391,5450600.0,87332.1514394
1996-10-04,RELIANCE,9.601479399927,9.67698251447426,9.37497005628521,9.59896262944209,6429800.0,87792.5212414
1996-10-07,RELIANCE,9.62161356380627,9.62161356380627,9.0855414505207,9.41272161355884,9715800.0,86089.152974
1996-10-08,RELIANCE,9.36741974483048,9.56372784265337,9.13839363070378,9.45298994131738,7023050.0,86457.4488156
1996-10-09,RELIANCE,9.56372784265337,9.66439866204972,9.42530546598338,9.57631169507791,6260800.0,87585.3548305
1996-10-10,RELIANCE,9.54862721974391,9.86574030084242,9.50332535101556,9.83302228453861,6942750.0,89933.2408207
1996-10-11,RELIANCE,9.87832415326696,9.99157882508786,9.71976761271771,9.82043843211406,7793850.0,89818.1483702
1996-10-14,RELIANCE,9.72731792417244,9.76506948144607,9.49074149859101,9.53100982634955,5772250.0,87171.0220087
1996-10-15,RELIANCE,9.47060733471174,9.63923095720063,9.34980235143612,9.50332535101556,5791200.0,86917.8186176
1996-10-16,RELIANCE,9.66691543253463,9.71221730126298,9.45550671180229,9.4882247281061,4973450.0,86779.707677
1996-10-17,RELIANCE,9.44040608889284,9.81540489114424,9.35483589240594,9.73235146514225,10020950.0,89012.5012167
1996-10-18,RELIANCE,9.79023718629516,9.96641112023877,9.65433158011008,9.80533780920461,16045900.0,89680.0374296
1996-10-22,RELIANCE,9.87832415326696,10.3439266929751,9.87832415326696,10.1551689066069,14445750.0,92879.6075535
1996-10-23,RELIANCE,10.6811739379529,10.8070124621983,10.5201006269187,10.7466099705605,11475300.0,98288.952727
1996-10-24,RELIANCE,10.8195963146228,11.119092002327,10.4999664630394,10.6056708234056,23731750.0,96999.9172814
1996-10-25,RELIANCE,10.567919266132,10.8346969375323,10.5477851022527,10.7692609049247,10967450.0,98496.1191379
1996-10-28,RELIANCE,10.8221130851078,10.8724484948059,10.595603741466,10.6484559216491,7101750.0,97391.2316131
1996-10-29,RELIANCE,10.5981205119509,10.8724484948059,10.3716111683091,10.4823490696451,9118100.0,95872.0112665
1996-10-31,RELIANCE,10.2961080537618,10.2961080537618,10.0469477757559,10.1677527590315,6246600.0,92994.700004
1996-11-01,RELIANCE,10.2407391030938,10.8724484948059,9.83805582550842,9.90349185811605,6304450.0,90577.7585435
1996-11-04,RELIANCE,9.81540489114424,9.81540489114424,9.4026545316192,9.49829181004574,7849500.0,86871.7816374
1996-11-05,RELIANCE,9.47060733471174,9.59644585895718,9.26171538446431,9.31960110561722,6128200.0,85237.4688403
1996-11-06,RELIANCE,9.11825946682451,9.32463464658703,8.86658241833363,9.20886320428123,13392700.0,84224.6552759
1996-11-07,RELIANCE,9.33218495804176,9.38000359725502,9.21137997476614,9.33721849901158,7058450.0,85398.598271
1996-11-08,RELIANCE,9.38755390870975,9.46809056422683,9.0855414505207,9.42027192501357,5585500.0,86158.2084443
1996-11-11,RELIANCE,9.19879612234159,9.35986943337575,9.10064207343015,9.23403090913031,5730850.0,84454.8401769
1996-11-13,RELIANCE,9.16104456506796,9.45047317083247,9.16104456506796,9.39762099064939,3269600.0,85951.0420334
1996-11-14,RELIANCE,9.36238620386066,9.41272161355884,9.2289973681605,9.27429923688886,2821050.0,84823.1360185
1996-11-15,RELIANCE,9.24409799106995,9.4580234822872,9.21389674525105,9.39258744967957,3199150.0,85905.0050532
1996-11-18,RELIANCE,9.43788931840793,9.67446574398935,9.43788931840793,9.64929803914026,5731900.0,88252.8910434
1996-11-19,RELIANCE,9.67194897350444,9.71221730126298,9.43537254792302,9.52849305586464,5268400.0,87148.0035186
1996-11-20,RELIANCE,9.53856013780428,9.53856013780428,9.16607810603778,9.20382966331141,4153000.0,84178.6182957
1996-11-21,RELIANCE,9.18872904040196,9.29191663028322,8.95215261482053,9.04275635227725,7486400.0,82705.4349293
